OBJECTID,Well_IDKey,Well_Name,Well_Depth,Well_Casing_Stickup,Well_Location_Latitude,Well_Location_Longitude,Well_Location_Elevation,Well_OSE_Permit,Well_Type,GlobalID,NMT_ID,IndexDesignation,AquiferCode,ScreenInterval,CreationDate,Creator,EditDate,Editor,x,y
502,,Sandoval County 8,240,2.02,35.237488,-106.353198,6646.306,RG-74186,DOM,222870ed-292b-415d-95b7-548dc79f49df,BC-0491,Y,,,2025-02-10T21:28:41,ccarsrud_EH,2025-06-02T14:58:01,pheinstein_NRS,-106.353198310851,35.2374876124218
503,,Heatherland Hills 11,,1.72,35.020687,-106.334358,7320.598,RG-98271,DOM,93c06f15-444d-471a-a567-5b1cc96c69cf,BC-0494,Y,,,2025-02-13T16:07:52,pheinstein_NRS,2025-05-30T22:17:12,pheinstein_NRS,-106.334358164485,35.0206873956509
504,,EMC NE 76,,-5.89,35.165965,-106.335555,6749.478,S-3003 POD1,DOM,6fa5a829-6aac-41f9-bb3c-202b26d35779,BC-0490,Y,,,2025-02-20T16:23:46,pheinstein_NRS,2025-06-02T19:10:18,pheinstein_NRS,-106.33555488214,35.1659646699822
506,,EGC 27,180,1.6,35.069345,-106.44614,6107.458,RG-01993,DOM,80ff3089-8e3d-4e6d-9d10-3d08f893f37b,BC-0485,Y,,,2025-03-01T20:42:42,pheinstein_NRS,2025-05-30T21:41:29,pheinstein_NRS,-106.446139589384,35.0693449614617
507,,EGC 28,250,0,35.069611,-106.444926,6124.086,RG-A1515,DOM,7de830fe-bb53-4ecb-a699-584190ccf7c6,BC-0495,Y,,,2025-03-08T17:33:42,pheinstein_NRS,2025-05-30T21:42:23,pheinstein_NRS,-106.444925554007,35.0696108770337
508,,EMC SE 23,150,2.05,34.983595,-106.286289,7292.019,E-05803/E-6458,DOM,0441bb0e-a25e-4a8f-bbc1-85880f962257,BC-0483,Y,,,2025-03-13T21:10:27,pheinstein_NRS,2025-06-02T20:54:11,pheinstein_NRS,-106.286289370225,34.98359492265
509,,EGC 29,,-2.9,35.070443,-106.444969,6146.741,RG-97237,DOM,c55b739e-6d81-4571-92ec-82af65e972f6,BC-0496,Y,,,2025-03-14T19:28:33,ccarsrud_EH,2025-05-30T21:42:55,pheinstein_NRS,-106.444968894126,35.070443020367
510,,Pinon Ridge Estates 12,515,2.03,35.148322,-106.350043,6967.001,S-01710,DOM,3287281b-5d6e-45e1-94c8-b723b19f0cea,NM-0484,Y,,,2025-03-24T16:17:14,pheinstein_NRS,2025-05-30T21:54:49,pheinstein_NRS,-106.350042664904,35.1483215312511
511,,BCPW EMA Transfer Station 2,483,0.58,35.099459,-106.361557,6464.102,"S-01534, S-1534explore",DOM,0de9c9a1-165f-45f9-ad73-674a89d9d1df,BC-0506,M,,,2025-03-26T19:30:39,pheinstein_NRS,2025-05-30T20:05:39,pheinstein_NRS,-106.36155688933,35.0994586588587
512,,Pinon Cove 08,365,1.93,35.158454,-106.353968,3904.683,S-02378,DOM,531b5cb9-24ee-4d36-b857-a4a7bb3f7f9c,BC-0502,Y,,,2025-03-26T21:48:12,pheinstein_NRS,2025-06-02T16:19:44,pheinstein_NRS,-106.353967928098,35.1584536489274
513,,EMC SE 25,0,0.65,35.097668,-106.359535,6510.492,,DOM,51275f4d-deb3-4c2a-8764-3240fc3bf695,BC-0503,Y,,,2025-04-03T15:26:09,pheinstein_NRS,2025-06-02T20:56:16,pheinstein_NRS,-106.359535473328,35.0976684580105
514,,EMC SE 24,120,0.7,35.097687,-106.361309,6513.722,,DOM,ebe67d3e-a9ec-42bd-85f5-ce0558f53acb,BC-0499,Y,,,2025-04-03T15:27:57,pheinstein_NRS,2025-06-02T20:56:42,pheinstein_NRS,-106.361308660562,35.0976871455441
515,,EMC NE 77,700,0.99,35.136822,-106.33389,7022.292,S-01993,DOM,510ac002-d42c-41db-95f8-eaa757c2eace,BC-0497,Y,,,2025-05-02T21:47:43,pheinstein_NRS,2025-06-02T19:09:30,pheinstein_NRS,-106.333890180849,35.13682202298
516,,EMC NE 78 ,125,0.6,35.128343,-106.341939,6806.298,S-374,MM,682c3f45-043c-4b8d-9ce7-d32f134c3aa8,BC-0498,M,,,2025-05-02T21:50:33,pheinstein_NRS,2025-06-02T19:07:47,pheinstein_NRS,-106.341939271746,35.1283427309054
517,,EMC NW 02D,402,1.5,35.150252,-106.362798,6987.906,S-609,DOM,e8341c82-7aa6-4713-acca-180134d46041,BC-0505,Y,,,2025-05-16T16:41:29,pheinstein_NRS,2025-05-30T22:22:06,pheinstein_NRS,-106.36279799993,35.1502520001142
518,,Columbine Thompson 12,,1.8,35.12178,-106.37149,,,DOM,b053b9b5-ea23-4ef1-a807-08f3e391d06d,BC-0511,Y,,,2025-08-13T15:45:04,pheinstein_NRS,2025-08-13T15:45:04,pheinstein_NRS,-106.373348257496,35.1218313553326
519,,Columbine Thompson 13,225,1.78,35.12181,-106.37168,,,DOM,c5841a80-8818-494e-9476-577c077cefe6,BC-0512,Y,,,2025-08-13T15:58:05,pheinstein_NRS,2025-08-13T15:58:05,pheinstein_NRS,-106.373320786116,35.1215493445859
520,,Granny Canyon 08,596,1.63,34.992196,106.316359,,RG-7895 pod2,DOM,2b671ac4-83d1-4d03-926a-dcefca940051,BC-501,Y,,,2025-09-04T19:11:32,pheinstein_NRS,2025-09-15T14:44:36,pheinstein_NRS,-106.316358994836,34.9921964518389
521,,Stagecoach 5,300,1.3,35.166707,106.320592,6640,S-02965,DOM,e5558dfb-9d6e-4a01-8e7e-05e2614a4f01,BC-0513,Y,,,2025-09-11T19:43:45,pheinstein_NRS,2025-09-15T16:23:50,pheinstein_NRS,-106.320592090915,35.166707304063
